original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume
0.0153858571083429,-0.2275258789277919,-0.17340074652793147,0.27498346887197234,-0.0021491800942921744,-0.06489361037464636,0.33782586403108705,-0.19419747492029404,-0.10999955929024688,-0.32804887603752636,-0.701027760170611,0.5697196674959388,-0.04274942912145577,-0.31439215872975973,-0.3785487043099287,-0.17340074652793147,-0.47962350095726014,-0.11534078911501289,0.6063408640876347,-0.056348961345264785,0.0025088592513936034,-0.15399961986990973,-0.05091305115815521,-0.6464300674286189,0.24519749871157678,0.49200821643156073,-0.05324077252945704,-0.8756114719455845,-0.8498048693255371,0.5275682272129599,0.423578802166372,1.0540838565835426,-0.9864149629136882,1.249480034302668,0.6665281842599351,-0.6934815281530972,0.36777079611234276,-0.40667331462499734,-1.0440348979338188,0.6665281842599351,0.10664762420517664,-0.1335363377787581,0.38550822163748477,-0.17917861795257595,-0.4233117571134581,0.008509486848509575,-0.14426372874280827,-0.11629792060796676,0.6001112370232993,-0.21541733675837182,0.303645621647847,-0.27181509380596236,-0.35961442785650416,-0.0008416151909440257,0.22205578846348661,-0.43190298790813175,-0.07915606254224983,-0.4348119148529647,-0.12261533809431871,0.6082052079379234,-0.5942992533274739,-0.07151812854038139,-0.31297746647776753,-0.37867977265490543,0.24065092221401685,-0.05514447549116761,-0.11588898578449458,0.08562657215568929,-0.5578210493036572,0.09067873521588708,0.5732700827579592,-0.3807373790331454,-0.0029314641470168322,-0.6643859660070044,0.109009383620951,0.6761921906499263,-0.27033198698799255,-0.13252002311060773,-0.1908400135783195,-0.5103567952115596,0.17504095841735418,0.9180636443679476,0.875899220748372,0.8506259851951214,-0.6014838546970174,0.48226196154422024,-0.06887910839217182,-0.268790069941424,-0.2914956308527165,-0.4845707280117894,0.21220301147211462,-0.19264803646040016,-0.08678003200684217,-0.2007800154418242,0.040229325669586126,0.03539101292791606,-0.07554112773599682,0.2744601960430536,-0.35864996377441066,0.4877904691361177,0.044643160202432364,-0.045028741303223055,-0.09771300231346822,0.17176482219946818,-0.25290321112225594,-0.5808905929623793,-0.04946755944613234
-1.8891211268939223,-1.6360143408453551,-0.383693767417352,1.349420630973131,2.115081952425149,-1.3649886875908335,-0.6220453405043648,-2.7407962418304876,0.6543251553300481,-3.4798673312927106,2.035502406098162,-1.383694160658134,1.8282515249034745,-1.013498641110896,1.5983863704161576,-0.383693767417352,-1.8702697728575117,-0.1384964587638075,-1.6971724612398151,-0.05788934950540483,0.01838217646110502,-0.0739180791769433,-0.15339796072746775,2.466822206820613,-0.4078123728106977,-0.35946321777105733,-0.14643275948829412,-0.01525761866584015,-0.033476073209926835,-2.96157523217639,-3.602691095114787,-2.8288680698655995,2.1083326075885487,0.3085977794121885,-2.361500958654286,-1.181470219432481,0.9213222938716269,1.9587282142834959,-0.9278355799425262,-2.361500958654286,1.5048658104457366,-0.09189238930759547,-0.45913765724766586,-0.5531363145614444,1.5004054168072407,-1.6081326313176536,-0.8238865063554989,-0.13540232099232885,-1.6937200867398596,-1.5212246217040544,-1.2779408845816442,1.0014229720940198,7.991149498593508,0.8552264201498632,-0.8262294109410884,6.977478108533021,-0.7876228668622964,-1.6030399376290623,-0.22056057113452937,-1.6978701405940053,-0.9883975273476318,-1.308764495914309,2.519812988179244,7.745823124500725,-0.604691121830255,-0.6280252112718852,1.7268495272721878,1.7165709947810894,-0.8370939472450617,1.6586068969886685,-1.5837593252568345,8.80798196846441,-0.7417140560825697,0.5873731770160935,-0.7621724971720456,-1.665546033399914,-0.5536050745351707,-0.4354630430502371,-0.21444886875015456,3.7997590644605603,-0.6481857840822184,-3.1475093592984673,-4.379257934950047,-1.6112931689820542,1.9454190393513484,-0.16613105176956217,1.2514562208601725,-0.5519730793033905,-0.2124296875793104,8.247792893573719,-0.41476114886304793,0.7852290384870859,-0.4136696796678375,-0.7579096292533175,-0.8516840911933744,-1.0104146453649665,-0.6201526837734234,-0.8613200213539661,-0.9210773435312674,-1.1258765462706832,-0.8915541012203382,-0.7636327997038861,-0.8709420904670622,-1.197710160362942,-0.4686519586230994,1.8647314652544107,-0.7653002306393418
-1.0236640464251774,-0.18501119899024424,-0.3482388383835625,1.0028904138862484,0.6391467524990323,-1.1135930739975397,-0.5327153677582254,-0.6158315186667963,0.5713032722492652,-0.14842669542252795,0.44185922257056043,-0.6001746422591955,0.8716004562614708,-0.414122111486226,0.8446095916987703,-0.3482388383835625,-0.9625193131518783,-0.08257063614584642,-0.713804315547685,-0.05725033806722284,0.005547605845721112,-0.08530175260898432,-0.04238437875738277,0.4685520214725079,0.5725816597271558,1.1807685443289462,-0.05881397430097032,-1.0324436152184144,-1.1348042257358417,-1.217195015827541,-1.6668199457592587,-0.3282900069701854,0.8187548743276343,-0.3368730443204991,-0.5412233071155204,-0.7919430617431115,0.9960529177926802,0.3106100108431508,-0.4257736634740048,-0.5412233071155204,1.0081404964809308,-0.07702404343810176,0.8800274361580808,-0.5405045059607283,-0.4756551646766568,0.40041273500121627,-0.7229743351046791,-0.08183101357157314,-0.7197079487028984,-0.09457594299192042,-0.48379623057897314,-0.15996930970796466,-0.11966516874046548,-0.21186146224166308,-0.5101260754152435,-0.1988200288703805,-0.7140331075096142,-1.270105068956186,-0.11094483547179179,-0.7476472337854867,-0.5204401959333695,-0.7231844206395406,-0.21139483298821796,-0.08349786306596876,0.8675547121186307,-0.5834458597567003,-0.11784562429798416,0.030761404776661328,-0.5083106824885582,0.05103867488338838,-0.7331442802237816,-0.05428150338577683,-0.8097495861479285,-0.6154773941367606,-0.39223769020405375,-0.8237328701627549,-0.4952856839187383,-0.40553987148275655,-0.20885730608442135,0.05448919347925924,-0.5631183209528148,-0.5087756560450937,-0.4148915505819171,-0.8485190560083637,-0.37795382357793006,-0.05884740046672676,-0.2422705205259635,-0.4948555358934848,-0.34946118022200806,0.3886728909542458,-0.2854343198615177,0.3160107244550477,-0.1811134352307343,0.14076032963684385,1.0592052857794056,-0.7572864805813249,-1.0334707659857882,-0.8385583447355525,-1.130698495083653,-0.9356859781306122,-0.9485342298106836,-0.6479557587728614,-1.0327982109360672,0.9168066158941566,-0.4939389182316854,-0.43598001350844506,-0.6521560995117766
0.2524132651803354,-0.04464388985896476,-0.34842253471346246,-0.4909930776551816,-0.23811924606485438,0.1554947564323153,-0.5094020098222533,0.3563032080272687,-0.4455053038206677,0.2575534548556836,0.6346346694459801,-0.6692313876386476,-0.233934450407734,-0.37714742319407607,-0.0025593932895171664,-0.34842253471346246,0.4464846006382626,-0.2425946939984152,-0.7978185800809311,-0.05796605411183126,0.0193543317172418,-0.21240569298461137,-0.15199663956800216,0.36234148139009537,-0.6318072218568438,-0.7593860955266474,-0.13982669090042119,0.6581749786412822,0.6720942685191067,0.5207293950860851,0.2347493695885251,-0.4520782932677017,0.43097159374786276,-0.14150731388381008,-0.6334523725759351,0.41067416047472444,-0.5283104422585279,0.33068793076511815,0.7598946580706007,-0.6334523725759351,-0.3932300342811168,-0.20180733081226906,-1.5265442215596454,-0.4143226810461019,1.0988343744551925,-1.5783929136490515,-0.6604493097472333,-0.24201364633144418,-0.7970407374726267,-1.441522342087837,-1.1321371686815151,-0.30585042907753185,-0.16980255351904625,0.8593856374112301,-0.12481445834536853,0.05046252650931839,-0.5333231040746699,0.8864310024763115,-0.31050472628840664,-0.7911765177054696,-0.7318035749578324,-0.8806775209516535,-0.2436049938774631,-0.18281682162373386,-1.9317120477455814,-0.42309732672170414,1.6151344159971408,1.5340796945519135,-0.6024877313062428,1.4924051679049741,-0.5670284001136873,-0.13695570686941172,-0.0932439294206966,1.4300761535396282,-0.7350314293327231,-0.6644685719830555,-0.5496560805719558,-0.4333264845812257,-0.22178348925382887,-0.29413050502337534,-0.4968364525895696,-1.2399307038313465,-1.158078072325317,-0.765164189448366,-0.3262766050826107,-0.8886717088623268,0.8121769162267112,-0.5481471710546272,-0.21365548267413884,0.5235798492673795,-0.39497868308082024,-0.04593865750002772,-0.3621578241692368,0.7938994354944973,-0.40758952395991693,-0.6348760597781237,-0.4539376448742596,-0.5543964739773458,-0.4817905234753499,-0.46271380069887064,-0.5216539116043468,-0.6622696474769795,-0.12273699327541435,-1.5269462032380432,-0.22063589126528918,1.7991165130679967,-0.6587530620527677
0.3611390576369639,-0.45757971826678107,-0.23745216202326738,-1.399102321687892,-0.4341390914867518,0.38885470524669463,-0.5446184457377107,0.15159069491004734,-0.6984745483895929,-0.19933429983881662,1.3319754567800024,-1.0091618737127717,-0.4434174927284707,-0.6017504114155059,0.0010291477822102926,-0.23745216202326738,1.180382397722529,-0.267857608194587,-1.300286862087618,-0.05802505072063506,0.02078070036843803,-0.23369885953495867,-0.16488860754638052,-1.091531089132452,-0.7707194031996293,-1.2148351278072769,-0.15154368978289776,0.846899370955229,0.894683057711433,0.3636296016879786,-0.21428026055939073,0.9971267659681905,-1.6938259191834517,0.07544213966379375,-1.3380428898391685,0.7421549229123995,-1.3155980324753145,-1.640409633802683,-0.1277749752502482,-1.3380428898391685,-1.3776356050400618,-0.22153251683806963,-0.20276589840774745,-0.23501605853224622,-0.5082505505393067,0.33782746628844096,0.19190731018673504,-0.2673622052981812,-1.298198139358643,1.302127951534262,-0.6887121618302643,0.4841310316335598,0.06323211619921504,-1.084247295584575,-0.81087023526757,-0.40737470572362505,0.034705912507439145,1.666781581567993,-0.33496780910570995,-1.2980380950657746,0.8361463118161703,-0.7768929282543536,0.25771227859411794,0.04913952169128542,-0.21712635453398313,-0.4340587941015629,-1.2538734650740502,-1.304571188480099,0.48857814566469265,-1.5865120612543953,-1.3177890990893053,-0.07959725124734184,-0.26079255622296554,2.0850070489503345,-0.6894285508398607,-1.2443573555521612,1.2459095080958689,-0.06294837361963358,0.8341694209866805,0.15890352850052544,-0.5167066975387871,-0.14561393540656584,-0.07206810646914612,-1.1800857635285524,0.31082139587147545,-1.6668799451140612,-1.020867112644561,1.2329507806902313,1.6239437948424853,-0.49741801338503516,-0.3806283865588421,-0.23638941036771052,-0.48793360853657364,0.29828267143900955,-0.003100417327584648,-0.21168426226478101,-0.26431766226425296,-0.07298358405683233,-0.0005163933743701536,-0.25064111462963595,-0.2370711474660367,-0.08330928474847238,-0.08859649309452866,1.1157514526807673,-0.35326008730773484,-0.7156166626615325,-0.08848921523105169
-0.09422291701395047,-0.29954028656250153,-0.37190189614490404,0.16159519398635322,0.07755240442237087,-0.5940573378945306,-0.5393899093536945,-0.2775326542491649,-0.108977512824079,-0.3326178648328812,0.5622592155487546,-0.6593136123508677,0.002783284807574952,-0.49138179746221916,-0.004242203690696854,-0.37190189614490404,-0.4660847437020715,-0.1573067581396797,-0.7689533824508088,-0.057573312843643885,0.012485772376506492,-0.17584238478622632,-0.0472254023229203,-1.4484912905245664,0.2858645747602275,0.5691330592522169,-0.050989174436794904,-0.7957095502111372,-0.7854319806273652,-1.3229107406552896,-1.3669013328228186,0.787416297539129,-0.6155746916638095,0.9024495406511468,-0.5998586994422115,-0.6654669241960696,0.26713573979207367,-0.6659354751586531,-0.7969613608947062,-0.5998586994422115,0.07919960423402832,-0.15012531148545707,0.20389826918248274,-0.5853703993671755,-0.3771578941646219,-0.034899988216280174,-0.7781014860309373,-0.15828425853515127,-0.7744477566536104,-0.3591337002887762,-0.6665948426677133,-0.17653108694569927,-0.10209452162942897,0.138305446321968,-0.4392730091559614,0.5559150776009063,-0.7490363106291479,-0.35915808087341033,-0.19181431443311242,-0.7825119142972483,-0.7245697837883852,-0.8616032287251711,-0.22877763266870751,-0.06814959680873357,-0.09077351689020939,-0.6558258953135714,-0.06104502115577692,0.2501051395297632,-0.691780135804488,0.14776955001245717,-0.7372844524781428,-0.029134217502251144,-0.8340330050812589,-0.10850444475286468,-0.37782479606845804,-0.8629173902271258,-0.5306510724854759,-0.424562927568752,-0.21677769023986165,0.3516795564768482,-0.5948647743723814,0.16599118921726982,0.19683619256095422,-0.8608852475547831,0.7239785821899495,-0.8890838914174599,0.1441080167271775,-0.5295657731633594,-0.4176879568385278,1.2662989663524997,-0.3046147718444147,0.24740388131138635,0.03270478740398937,-0.14072753189409792,0.5677448503541019,-1.2322706142930655,-1.2670595948076369,-1.1747402145580577,-1.4547943700274328,-1.2714672490534464,-1.2368984988870761,-0.7343830187683258,-1.3569164053720095,0.8739530005372983,-0.5291981245229701,-0.234747985864129,-0.7386634384926982
0.277199560101083,-0.30916685210671796,-0.2552049138690023,-0.8383150053068288,-0.2454394352620136,1.7614120527563901,-0.4648409909905628,0.1307473265673499,-0.5399308719352386,-0.15709942220084583,0.2242135274730923,-0.45119639958149027,-0.27733781082006653,-0.5307811770723552,-1.3349982296111098,-0.2552049138690023,0.5568329276405791,-0.2431188301775039,-0.37746323758789657,-0.057842524154842756,0.018103074390701492,-0.21749247355339466,-0.14974812402693,-0.19363547490282668,-0.6248857202743212,-0.9065462544849622,-0.13747310510791488,0.5750604046233607,0.6261488838969037,0.6900338856024705,0.5709775710584812,0.31357114364118094,-0.43230267570021463,0.3453596254406604,-0.17833101575196972,0.21801880659352374,-0.7626821658117362,0.192694013770874,-0.12099730706072569,-0.17833101575197005,-0.7071578046505439,-0.20537105330705616,0.10114253013355977,-0.31220949398132763,-0.5229278372402766,0.38920697759870254,-0.11242654711305114,-0.24323563077513352,-0.3742391893655792,1.0094295027036198,0.3380114878394501,-0.10183008074047196,-0.2851494844963045,-0.9739580438077082,-0.6388202274138572,-0.43915318483420923,-0.21246473657213324,0.7170019652711771,-0.29214488720156784,-0.3673954921905184,0.4553944959307363,0.08668238784276432,-0.18800022825423407,-0.2947972965807351,0.1257171238458661,-0.4449502890261124,-1.0476822440507305,-1.0547581187749995,0.22575375860065508,-1.2224297379400895,-0.5707473560974798,-0.32559887906808355,-0.5492612265501527,0.3516157381189468,-0.33029913082909873,-0.317445853943628,0.387995205542361,0.14860185275924603,-0.03877002973550097,-0.11104375294730742,-0.5163203871603409,-0.437429818229727,-0.3306651458724306,-0.42668475318185306,0.005159656628888787,-0.3327572485638242,-0.9240825587172401,0.38089945656202,-0.09251681438929868,-0.40784141339583574,-0.2879649510344721,-0.24376056609950444,-0.23643509384447994,1.595782412731591,0.712857950768157,-0.2306775792455917,-0.565770923572345,-0.43924499818888796,-0.34851833099963947,-0.2969173887270008,-0.5340014832067547,-0.2162072350531605,0.019704391978014837,1.0846282799893339,-0.3804605125582901,-0.6860891783144644,-0.22117529199891142
-1.1783419062412095,-1.3132575170766794,0.14227182736632393,1.1276214789383303,0.263956404992157,-0.9987189638353112,-0.022250640199222564,-2.554581099517554,1.9692197916873533,-1.5575895472526482,-1.2586243709431926,0.548844982090825,0.3635773127838242,1.8234217124731593,0.35699948835106765,0.14227182736632393,-0.8594429451680912,1.1296734330515612,1.0759978588617045,0.09911489847738383,-0.9779293075872486,1.532400316934798,0.0780706900211364,2.547407852218322,0.46515466555722795,0.6778263198455722,0.07843095722709821,0.38189291188593544,0.29115027165762036,-0.060053713710012974,0.3146631343889222,-2.6725805289474636,2.0297319782419434,-2.0295098142223775,0.9493851765659918,-0.11185923709251404,0.6964399915123688,2.087907098416961,0.06637623162985705,0.9493851765659918,1.1216921938557158,1.2364062767307753,-0.841910259790387,0.0401030057620136,1.2403196862198718,-1.4257698044915383,-0.48224207130097,1.138514086424848,1.0972669418330596,-1.3834486237032915,-0.7283489335143083,-0.23080994629392243,0.28950070675480144,1.7175279594047825,1.6006332433260406,0.3456656922111513,-0.2709782632397104,-0.6959682391720104,1.2892625402445592,1.0629919798947138,-0.3133482648488932,0.6639648232260719,-0.06852085902354674,0.2961179886852823,-0.3481248554557787,0.1661965354093447,1.7172726140171208,1.4677632909162641,-0.028131249326967818,1.6559799041463552,1.5546386943182047,0.36771455592229485,0.24427283336187877,-0.8452455975551675,1.5140442144358461,0.8711518482169902,-0.5510343797194585,-0.43053516999587443,-0.2225493710296519,-0.1645595739698459,0.4004753033597616,0.16796612070760755,0.2311582929182301,0.6940523990445199,-0.440846741339745,1.3514579624146008,1.7554276752480733,-0.549304867449541,-0.4715480700907593,0.013121918992591963,0.06863074860678706,0.26480366565129887,0.9604363379532723,-1.0742489656299048,-1.7730284567914307,-0.06934840306394954,1.409624321597381,0.6425991745265829,0.45388087242214564,1.2093598117116975,0.8121164056181601,-0.37654360874103315,0.8015071510316198,-1.7454182265665705,0.47478718730602826,1.769688804245091,-0.3587157374290099
0.42430315568939725,-0.1391982516093876,-0.3326580539083126,-1.0150772032843973,-0.3459702995985372,0.060405676125321085,-0.5268091023076139,0.37139482428396164,-0.5507998538971589,0.21994617898122407,1.1599349586066887,-0.9184215798140026,-0.3580265513558915,-0.3641996261123717,-0.5046110254110363,-0.3326580539083126,1.227826023767796,-0.24171559095495923,-1.1640824725719663,-0.057909673821216597,0.017917006532767357,-0.21164809516062108,-0.126492024042459,-1.0469082116297472,-0.4147117123911491,-0.39532728779963183,-0.11651684629359298,0.3907574120978245,0.40899158646515427,-0.49316587930091255,-0.6306920084527232,0.9541735103633101,-1.3548987574748463,0.017961340801694498,-1.1202561298959643,0.7754922073053684,-0.7700100533511137,-1.595023268555572,1.002610143830378,-1.1202561298959643,-0.8753232977233437,-0.19570705214448983,-0.24723512791000848,-0.5254030680490206,-0.5917417114453802,0.6976639433492673,-0.5411545822104544,-0.24208348460753454,-1.1602625904472426,0.7789383518372768,-0.6333350847816238,0.17684554931566113,-0.012634664426344944,-0.6698797964273274,-0.7268541863172778,-0.01781427469208017,-0.586837893374656,0.8199910594511857,-0.29098625750026463,-1.1636238047672418,0.17174429077293515,-0.7945658999220565,-0.0003752395282636098,0.011902359455933223,-0.2195123228584243,-0.6078478552664566,-0.833512471584646,-0.8011615066830677,0.023224095011530145,-0.8842787258431516,-1.1701764332855193,-0.02810174990133181,-0.688529255587367,0.590704579280547,-0.5495540854158645,-1.167553361849848,-0.33073086923655104,-0.37466526290988966,-0.12328692944620853,0.4169413947289128,-0.5695563741102473,-0.08250389407243527,-0.004438472754673043,-1.1163749084074772,0.7488606429133081,-1.002744218149237,-0.6165935582522377,-0.33200748287624,-0.1839055737510419,0.08910298421989767,-0.3534655949921047,-0.18708104582018062,-0.27092434778480257,-1.1309953925812388,-1.1075058996340335,-1.1075069098643642,-0.5989167211804189,-0.6539206033679558,-0.5914298351626575,-1.0581497928267156,-0.766937449932339,-0.5982449245660691,-0.9811849914393779,0.9446584624228777,-0.4772455557006146,-0.49686387193290155,-0.6022432319846549
0.38042380505376994,0.4140289727762855,-0.13831144149511868,0.07550296300286105,0.011452673638889957,-0.33920231329991846,-0.4481758349388034,0.5748451741735022,-0.23648462649411783,0.5766250190469578,0.49196387866052266,-0.5589584547717699,-0.040324502948316826,-0.07725804481534343,-0.13234578455239004,-0.13831144149511868,-0.41405706665771147,-0.18872609544281324,-0.5986297902047132,-0.0576995450871879,0.014945139841257478,-0.18612127377148116,-0.10815742840937292,-0.27290814772208566,-0.23833473003537445,-0.05600898753849859,-0.10086727324586642,0.10001374446652399,0.10464246635041051,-0.03604541890679554,-0.2011243628265647,0.023503367175952996,0.26370683085125035,0.11267293178050511,-0.40845559158649314,-0.46110983088557655,0.0897294043231919,-0.43045319655955006,-0.5441225269523875,-0.40845559158649175,0.14850702734612742,-0.1714393433669104,0.8026502674618458,-0.2863098943401443,-0.6286328245744423,0.913265039903595,-0.17501242375971868,-0.1889486628268869,-0.6004688368687789,0.8016326669493438,-0.008986273363743809,-0.07789421700157036,-0.22625035351966424,-0.5617577695906025,-0.581518967506571,-0.2219656341939183,-0.25368571008067453,-0.45128615993373367,-0.20781850865803522,-0.6095102476714532,0.24715775940465606,-0.248978415830141,-0.16851040744827078,-0.21611341919450078,0.7717983210527055,-0.31154847504634053,-0.7437322266976669,-0.7848234231672995,0.16319428520137505,-0.7450858143162771,-0.7039536294003458,-0.22909588414016327,-0.342313839565569,-0.5094136200316357,-0.3742155005145337,-0.7632286618613223,-0.10957315769350767,-0.20156541794032865,-0.12045595601934675,-0.027245292686869635,-0.18782855060493864,0.8009555016862724,0.7758159932422951,-0.6800682021071344,0.10860663396084586,-0.1008945480439274,-0.539315948928726,-0.10945949068877328,-0.03242880993960217,-0.40901967953673346,-0.25857855892491866,-0.14806602233024738,-0.3491349453423196,-0.923352078573126,0.03536816223740652,0.055984123216649986,-0.05561115257307796,0.08118150613629183,-0.1556522214525912,-0.4910025473519849,-0.011166756839871728,-0.09424509571841866,-0.41401364789551776,0.7762374447120589,-0.33012667690540504,-0.6721785904309943,-0.09863360102521733
